heldout_label,selection_mode,selection_value,fold_status,c_representation,topology_arm,n_nodes,n_directed_edges,n_seed_events,mean_seed_strength,mean_bounded_differentiated_recovery,sd_bounded_differentiated_recovery,topology_notes
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P3,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P4,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P5,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P6,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P7,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P8,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,2,0.125,,,12 nodes with no coupling edges
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,2,0.125,,,primary Luke/D12RG normalized readout candidate
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,2,0.125,,,"C12(1,2) with all directed arrows reversed"
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,2,0.125,,,degree-matched C12 side-correspondence-broken control
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,2,0.125,,,C12 capacity-preserving target-shuffled control
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c10,10,40,2,0.125,,,"C10(1,2) neighbouring-cycle control"
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c11,11,44,2,0.125,,,"C11(1,2) neighbouring-cycle control"
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c13,13,52,2,0.125,,,"C13(1,2) neighbouring-cycle control"
P9,fixed_top_k,2.0,valid,receiver_standpoint_magnitude_c,c14,14,56,2,0.125,,,"C14(1,2) neighbouring-cycle control"
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.11412605364644605,-0.01629647767197699,0.06010851663649352,12 nodes with no coupling edges
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.11412605364644605,0.02824065809458585,0.05222574301138744,primary Luke/D12RG normalized readout candidate
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.11412605364644605,-0.02970561616822875,0.04066462541678119,"C12(1,2) with all directed arrows reversed"
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.11412605364644605,-0.004834795313354993,0.030278345189926108,degree-matched C12 side-correspondence-broken control
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.11412605364644605,0.012343154904970679,0.043406384340894937,C12 capacity-preserving target-shuffled control
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.11412605364644605,-0.0023001460380864132,0.031071174534383118,"C10(1,2) neighbouring-cycle control"
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.11412605364644605,-0.0004042370585957353,0.04519047086688588,"C11(1,2) neighbouring-cycle control"
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.11412605364644605,0.021745548974989426,0.032591911517148076,"C13(1,2) neighbouring-cycle control"
P1,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.11412605364644605,6.103292220222221e-05,0.042362122251845415,"C14(1,2) neighbouring-cycle control"
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1036907516664989,-0.02616269884082302,0.06355798445629031,12 nodes with no coupling edges
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1036907516664989,-0.015639223232229955,0.036444263715999015,primary Luke/D12RG normalized readout candidate
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1036907516664989,-0.020651502350965186,0.03576413132067144,"C12(1,2) with all directed arrows reversed"
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1036907516664989,-0.018928593702436772,0.04169695339391154,degree-matched C12 side-correspondence-broken control
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1036907516664989,0.01285702280064461,0.030975125565960968,C12 capacity-preserving target-shuffled control
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1036907516664989,-0.0036316094933566026,0.043807907433153374,"C10(1,2) neighbouring-cycle control"
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1036907516664989,0.01236945097222899,0.03121701828667505,"C11(1,2) neighbouring-cycle control"
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1036907516664989,0.009731476403968166,0.041543254732591496,"C13(1,2) neighbouring-cycle control"
P10,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1036907516664989,-0.0067685539031321395,0.04763287362978285,"C14(1,2) neighbouring-cycle control"
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.11837783621598197,-0.009161874834848179,0.07851867843551467,12 nodes with no coupling edges
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.11837783621598197,-0.010151898324679503,0.03672035707415499,primary Luke/D12RG normalized readout candidate
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.11837783621598197,0.016170664916629305,0.03677551354399529,"C12(1,2) with all directed arrows reversed"
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.11837783621598197,-0.010177911251303021,0.03383960569605824,degree-matched C12 side-correspondence-broken control
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.11837783621598197,-0.004529719952982202,0.030637061308832085,C12 capacity-preserving target-shuffled control
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.11837783621598197,-0.00835767061161236,0.0356366206708092,"C10(1,2) neighbouring-cycle control"
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.11837783621598197,0.007294427334218184,0.04971350043081691,"C11(1,2) neighbouring-cycle control"
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.11837783621598197,0.0057143391494155205,0.03228274871834859,"C13(1,2) neighbouring-cycle control"
P11,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.11837783621598197,0.006487820726962212,0.043975801051377154,"C14(1,2) neighbouring-cycle control"
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1297230299169875,-0.003800468976107099,0.02586205473738383,12 nodes with no coupling edges
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1297230299169875,0.007358105721124993,0.04171986904117537,primary Luke/D12RG normalized readout candidate
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1297230299169875,0.002526282118006157,0.04242862097956661,"C12(1,2) with all directed arrows reversed"
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1297230299169875,-0.0042999422141683785,0.022885187820819324,degree-matched C12 side-correspondence-broken control
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1297230299169875,-0.01189805229447704,0.034221504798469034,C12 capacity-preserving target-shuffled control
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1297230299169875,0.006442966018735222,0.0234937541719302,"C10(1,2) neighbouring-cycle control"
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1297230299169875,0.017957952005835397,0.03133793742570781,"C11(1,2) neighbouring-cycle control"
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1297230299169875,-0.0006722676044076414,0.03830123696504813,"C13(1,2) neighbouring-cycle control"
P12,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1297230299169875,0.012932198149404377,0.041889835999020505,"C14(1,2) neighbouring-cycle control"
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.1027613020583888,0.024043813924055992,0.07256568903624123,12 nodes with no coupling edges
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.1027613020583888,0.000658773896455468,0.043671659329335866,primary Luke/D12RG normalized readout candidate
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.1027613020583888,0.007781872490956454,0.044501695211890825,"C12(1,2) with all directed arrows reversed"
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.1027613020583888,0.013878189655878793,0.05934974248900042,degree-matched C12 side-correspondence-broken control
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.1027613020583888,0.004241098095689855,0.05012693608978274,C12 capacity-preserving target-shuffled control
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.1027613020583888,0.011656554509273226,0.03961286058940613,"C10(1,2) neighbouring-cycle control"
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c11,11,44,3,0.1027613020583888,0.009153279594044859,0.03991600890749338,"C11(1,2) neighbouring-cycle control"
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c13,13,52,3,0.1027613020583888,0.0031507051477482847,0.04190585772320055,"C13(1,2) neighbouring-cycle control"
P13,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c14,14,56,3,0.1027613020583888,0.0033810082946931276,0.02917090258240995,"C14(1,2) neighbouring-cycle control"
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,no_topology_baseline,12,0,3,0.10594592170010864,-0.023092579377075262,0.04685304394931374,12 nodes with no coupling edges
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_1_2,12,48,3,0.10594592170010864,-0.00021930566339610244,0.03451126177010794,primary Luke/D12RG normalized readout candidate
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_reversed,12,48,3,0.10594592170010864,0.005095007068271003,0.023269289933906027,"C12(1,2) with all directed arrows reversed"
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_side_broken,12,48,3,0.10594592170010864,-0.0015347691787182041,0.03033770068595777,degree-matched C12 side-correspondence-broken control
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c12_shuffled,12,48,3,0.10594592170010864,-0.006340666791079373,0.03495417728586082,C12 capacity-preserving target-shuffled control
P14,fixed_top_k,3.0,valid,receiver_standpoint_magnitude_c,c10,10,40,3,0.10594592170010864,-0.0030626027086704945,0.04363708548248128,"C10(1,2) neighbouring-cycle control"
